0.1877, -0.2884, -0.2884, 0.375, 0.125, 0.175, 0.325, 0.9997441942041082, 0.457608634615533
0.1689514744171377, -0.3, -0.22019747127246656, 0.4, 0.20000001, 0.2, 0.4, 5.471584481277625, 0.5792109587949356
0.1689514744171377, -0.3, -0.22019747127246656, 0.4, 0.2, 0.20000001, 0.4, 5.47158446271371, 0.5792109585463625
0.1689514744171377, -0.3, -0.22019747127246656, 0.4, 0.2, 0.2, 0.40000001, 5.471584441883488, 0.5792109586386551
0.18219808248102456, -0.3, -0.24711055504374044, 0.4, 0.2, 0.2, 0.4, 3.0565118781696943, 0.6001443613513966
0.18219809248102456, -0.3, -0.24711055504374044, 0.4, 0.2, 0.2, 0.4, 3.0565109908982957, 0.6001443618848681
0.18219808248102456, -0.29999999, -0.24711055504374044, 0.4, 0.2, 0.2, 0.4, 3.0565110253884082, 0.6001443480631744
0.18219808248102456, -0.3, -0.24711054504374044, 0.4, 0.2, 0.2, 0.4, 3.056512809755244, 0.600144362099723
0.18219808248102456, -0.3, -0.24711055504374044, 0.40000001, 0.2, 0.2, 0.4, 3.0565119393220748, 0.600144367102795
0.18219808248102456, -0.3, -0.24711055504374044, 0.4, 0.20000001, 0.2, 0.4, 3.0565119647924273, 0.6001443675764278
0.18219808248102456, -0.3, -0.24711055504374044, 0.4, 0.2, 0.20000001, 0.4, 3.0565119690112965, 0.6001443676990015
0.18219808248102456, -0.3, -0.24711055504374044, 0.4, 0.2, 0.2, 0.40000001, 3.056511981954975, 0.6001443684794577
0.2, -0.3, -0.298813862459141, 0.4, 0.2, 0.2, 0.4, 0.32642351607919384, 0.6054419843850243
0.20000001, -0.3, -0.298813862459141, 0.4, 0.2, 0.2, 0.4, 0.32642522011715347, 0.6054419837091384
0.2, -0.29999999, -0.298813862459141, 0.4, 0.2, 0.2, 0.4, 0.32642269921345546, 0.6054419703641026
0.2, -0.3, -0.298813852459141, 0.4, 0.2, 0.2, 0.4, 0.3264234358498911, 0.605441985064861
0.2, -0.3, -0.298813862459141, 0.40000001, 0.2, 0.2, 0.4, 0.32642338102841334, 0.6054419905560537
0.2, -0.3, -0.298813862459141, 0.4, 0.20000001, 0.2, 0.4, 0.32642342266313246, 0.605441991633954
0.2, -0.3, -0.298813862459141, 0.4, 0.2, 0.20000001, 0.4, 0.3264234578196825, 0.6054419922806444
0.2, -0.3, -0.298813862459141, 0.4, 0.2, 0.2, 0.40000001, 0.326423726739369, 0.6054419938658434
0.18937571432850395, -0.3, -0.2846503455126154, 0.4, 0.2, 0.2, 0.4, 0.8460423194298805, 0.6050019500138213
0.18937572432850394, -0.3, -0.2846503455126154, 0.4, 0.2, 0.2, 0.4, 0.8460435041529928, 0.6050019500223199
0.18937571432850395, -0.29999999, -0.2846503455126154, 0.4, 0.2, 0.2, 0.4, 0.8460412994539771, 0.6050019363871455
0.18937571432850395, -0.3, -0.2846503355126154, 0.4, 0.2, 0.2, 0.4, 0.8460425175068504, 0.605001950559888
0.18937571432850395, -0.3, -0.2846503455126154, 0.40000001, 0.2, 0.2, 0.4, 0.8460422225198984, 0.6050019558224573
0.18937571432850395, -0.3, -0.2846503455126154, 0.4, 0.20000001, 0.2, 0.4, 0.846042264156028, 0.6050019565822911
0.18937571432850395, -0.3, -0.2846503455126154, 0.4, 0.2, 0.20000001, 0.4, 0.8460422887814254, 0.6050019568384855
0.18937571432850395, -0.3, -0.2846503455126154, 0.4, 0.2, 0.2, 0.40000001, 0.8460425273689745, 0.6050019579120613
0.19806894548093912, -0.3, -0.29623952247515856, 0.4, 0.2, 0.2, 0.4, 0.40049433913235194, 0.606015840791865
0.1980689554809391, -0.3, -0.29623952247515856, 0.4, 0.2, 0.2, 0.4, 0.40049598204600273, 0.6060158401850746
0.19806894548093912, -0.29999999, -0.29623952247515856, 0.4, 0.2, 0.2, 0.4, 0.4004934568848742, 0.6060158267641577
0.19806894548093912, -0.3, -0.29623951247515856, 0.4, 0.2, 0.2, 0.4, 0.40049430441618855, 0.6060158413262985
0.19806894548093912, -0.3, -0.29623952247515856, 0.40000001, 0.2, 0.2, 0.4, 0.400494203847095, 0.6060158468001131
0.19806894548093912, -0.3, -0.29623952247515856, 0.4, 0.20000001, 0.2, 0.4, 0.4004942484098226, 0.6060158478402864
0.19806894548093912, -0.3, -0.29623952247515856, 0.4, 0.2, 0.20000001, 0.4, 0.4004942847317542, 0.6060158484533809
0.19806894548093912, -0.3, -0.29623952247515856, 0.4, 0.2, 0.2, 0.40000001, 0.4004945534276652, 0.6060158498163659
0.1923314129203319, -0.3, -0.2885906656798801, 0.4, 0.2, 0.2, 0.4, 0.648207926194104, 0.6058618432421533
0.1923314229203319, -0.3, -0.2885906656798801, 0.4, 0.2, 0.2, 0.4, 0.6482091976070504, 0.605861843123758
0.1923314129203319, -0.29999999, -0.2885906656798801, 0.4, 0.2, 0.2, 0.4, 0.6482069761025366, 0.6058618295489877
0.1923314129203319, -0.3, -0.2885906556798801, 0.4, 0.2, 0.2, 0.4, 0.6482080618201876, 0.6058618439001832
0.1923314129203319, -0.3, -0.2885906656798801, 0.40000001, 0.2, 0.2, 0.4, 0.6482078243426462, 0.6058618491583606
0.1923314129203319, -0.3, -0.2885906656798801, 0.4, 0.20000001, 0.2, 0.4, 0.6482078690603748, 0.6058618500030326
0.1923314129203319, -0.3, -0.2885906656798801, 0.4, 0.2, 0.20000001, 0.4, 0.6482079000434743, 0.6058618504254493
0.1923314129203319, -0.3, -0.2885906656798801, 0.4, 0.2, 0.2, 0.40000001, 0.6482081386571795, 0.6058618515816688
0.19705703415198653, -0.3, -0.294890516650282, 0.4, 0.2, 0.2, 0.4, 0.4377120340926924, 0.6062015434065465
0.19705704415198652, -0.3, -0.294890516650282, 0.4, 0.2, 0.2, 0.4, 0.4377136197479982, 0.6062015428997477
0.19705703415198653, -0.29999999, -0.294890516650282, 0.4, 0.2, 0.2, 0.4, 0.43771114045575676, 0.6062015294973965
0.19705703415198653, -0.3, -0.294890506650282, 0.4, 0.2, 0.2, 0.4, 0.43771202493029393, 0.6062015439071069
0.19705703415198653, -0.3, -0.294890516650282, 0.40000001, 0.2, 0.2, 0.4, 0.43771190981659386, 0.6062015494308922
0.19705703415198653, -0.3, -0.294890516650282, 0.4, 0.20000001, 0.2, 0.4, 0.4377119493177015, 0.6062015504065846
0.19705703415198653, -0.3, -0.294890516650282, 0.4, 0.2, 0.20000001, 0.4, 0.4377119892405786, 0.6062015510051688
0.19705703415198653, -0.3, -0.294890516650282, 0.4, 0.2, 0.2, 0.40000001, 0.43771225402056274, 0.6062015523225628
0.16797051131914384, -0.3, -0.2861061876007465, 0.4, 0.2, 0.2, 0.4, 1.7953734800312362, 0.5766503465443685
